code,name,date,bias1,bias2,bias3,boll,boll_upper,boll_lower,cci,kdj_k,kdj_d,kdj_j,macd_dif,macd_dea,macd_hist,open,high,low,close,settle_price,pct_change,turnover_million,volume,open_interest,rsi1,rsi2,rsi3,ma5,ma10,ma20,wr,mtm,mtmma,obv,po_net_holding_10k,vr,sd,vs_basis,turnover_rate_hs300
IF.CFE,沪深300期货,2016-05-19,-0.43,-0.15,-1.54,2167.1,2255.1,2079.1,-40.05,36.67,32.1,45.79,-12.1362,-6.8217,-10.629,3020.2,3049.0,3011.0,3014.2,3021.0,0.0019,11871.18,13059.0,31010,36.37,41.26,47.09,13000.0,14000.0,15000.0,76.47,-93.96,-42.98,-8789.0,1197.0,116.59,35.94,-48.3,0.0025
IF.CFE,沪深300期货,2016-05-20,0.17,0.55,-0.83,2163.4,2248.6,2078.2,-32.17,49.2,37.8,72.0,-11.5193,-7.7612,-7.5161,3005.0,3045.0,3002.0,3034.2,3037.0,0.0044,13874.47,15268.0,34992,48.7,45.86,48.75,13000.0,14000.0,14000.0,25.72,-7.66,-41.55,-8789.0,1776.0,116.74,36.15,-44.02,0.0023
IF.CFE,沪深300期货,2016-05-23,0.44,0.63,-0.45,2159.5,2239.0,2080.0,15.75,56.18,43.93,80.69,-10.4111,-8.2912,-4.2398,3036.6,3073.0,3034.6,3043.0,3044.2,0.002,12192.29,13310.0,34928,53.46,47.83,49.47,13000.0,14000.0,14000.0,29.86,44.55,-39.19,-8789.0,1621.0,137.82,35.68,-44.22,0.0024
IF.CFE,沪深300期货,2016-05-24,0.03,0.04,-0.83,2155.1,2227.5,2082.7,-15.13,56.06,47.97,72.23,-10.2318,-8.6793,-3.105,3045.0,3047.0,3010.0,3028.6,3024.6,-0.0051,12355.6,13615.0,34933,45.22,44.92,48.3,13000.0,14000.0,14000.0,44.19,25.28,-36.18,-8789.0,1944.0,117.04,35.65,-34.96,0.0024
IF.CFE,沪深300期货,2016-05-25,-0.22,-0.23,-0.94,2151.7,2221.1,2082.3,26.34,51.23,49.06,55.59,-10.3673,-9.0169,-2.7008,3053.6,3059.0,3015.2,3021.6,3024.2,-0.001,12320.14,13523.0,35442,41.49,43.51,47.73,14000.0,14000.0,14000.0,51.16,8.43,-34.48,-8789.0,2006.0,123.54,35.19,-37.63,0.0023
IF.CFE,沪深300期货,2016-05-26,-0.15,-0.1,-0.7,2148.4,2213.7,2083.1,-9.34,49.69,49.27,50.52,-10.1086,-9.2353,-1.7467,3024.0,3047.8,2988.0,3026.0,3021.8,0.0006,14158.42,15660.0,36054,44.92,44.7,48.13,14000.0,14000.0,14000.0,53.41,1.68,-31.28,-8789.0,1916.0,121.47,34.97,-38.21,0.0024
IF.CFE,沪深300期货,2016-05-27,0.1,0.13,-0.38,2147.4,2212.8,2082.0,36.38,51.53,50.02,54.55,-9.3644,-9.2611,-0.2067,3027.8,3039.8,3014.2,3033.6,3033.2,0.0039,11105.92,12231.0,35123,50.88,46.8,48.85,14000.0,13000.0,14000.0,44.77,6.05,-27.1,-8789.0,1961.0,119.45,34.67,-28.9,0.0024
IF.CFE,沪深300期货,2016-05-30,0.24,0.23,-0.2,2146.5,2211.9,2081.0,12.83,53.9,51.32,59.07,-8.5064,-9.1102,1.2074,3028.0,3053.6,2992.8,3036.6,3035.8,0.0011,12399.79,13652.0,35181,53.28,47.66,49.13,14000.0,13000.0,14000.0,41.36,-1.82,-23.4,-8789.0,2001.0,142.4,34.08,-30.11,0.0026
IF.CFE,沪深300期货,2016-05-31,3.39,3.85,3.81,2148.1,2218.8,2077.4,-93.85,69.27,57.3,93.2,-0.8839,-7.4649,13.1621,3046.2,3158.8,2732.4,3158.8,3142.8,0.0405,19694.0,21142.0,36012,86.2,69.5,58.95,15000.0,14000.0,14000.0,0.0,84.79,-19.45,-8789.0,1562.0,146.2,34.4,-10.76,0.005600000000000001
IF.CFE,沪深300期货,2016-06-01,1.77,2.59,2.94,2149.4,2222.8,2076.0,405.83,77.21,63.94,103.76,3.584,-5.2551,17.6783,3150.2,3161.4,3131.8,3131.8,3135.8,-0.0035,12970.96,13754.0,34309,72.63,63.15,56.44,15000.0,15000.0,14000.0,6.9,79.3,-15.33,-8789.0,1878.0,146.62,33.54,-28.75,0.0046
IF.CFE,沪深300期货,2016-06-02,1.17,2.3,3.08,2150.4,2226.1,2074.7,218.0,82.79,70.22,107.92,7.2456,-2.755,20.0012,3132.2,3146.0,3125.0,3135.4,3133.0,-0.0001,9558.48,10165.0,33751,73.3,63.63,56.69,14000.0,14000.0,14000.0,6.06,85.21,-13.77,-8789.0,1646.0,172.88,32.57,-31.7,0.0034999999999999996
IF.CFE,沪深300期货,2016-06-03,1.58,3.19,4.23,2153.0,2235.3,2070.7,184.07,88.11,76.18,111.96,12.3873,0.2735,24.2276,3144.2,3183.0,3132.6,3177.4,3173.6,0.0142,13770.03,14543.0,34317,80.13,68.83,59.59,15000.0,14000.0,14000.0,1.24,100.68,-7.81,-8789.0,1488.0,173.88,38.94,-11.93,0.0040999999999999995
IF.CFE,沪深300期货,2016-06-06,0.17,2.16,3.27,2155.1,2241.5,2068.8,135.96,89.48,80.62,107.22,15.1528,3.2494,23.807,3182.4,3193.2,3150.0,3157.4,3156.8,-0.0051,11647.7,12282.0,32375,69.91,64.07,57.67,14000.0,14000.0,14000.0,7.77,80.43,0.34,-8789.0,1866.0,145.67,40.76,-21.39,0.0031
IF.CFE,沪深300期货,2016-06-07,0.24,1.81,3.08,2157.2,2247.3,2067.1,100.92,90.59,83.94,103.88,17.2927,6.058,22.4694,3164.0,3169.0,3151.8,3160.0,3158.2,0.001,9570.76,10101.0,30794,70.5,64.42,57.86,12000.0,14000.0,14000.0,7.2,92.38,8.16,-8789.0,1765.0,169.3,42.31,-17.05,0.0028000000000000004
IF.CFE,沪深300期货,2016-06-08,-0.24,1.01,2.45,2157.0,2246.6,2067.4,71.06,90.46,86.11,99.14,18.0992,8.4663,19.2659,3158.0,3160.0,3131.2,3148.0,3151.0,-0.0032,11184.93,11858.0,28926,63.62,61.42,56.67,12000.0,14000.0,14000.0,9.81,88.87,15.75,-8789.0,1443.0,145.53,43.13,-15.99,0.0031
IF.CFE,沪深300期货,2016-06-13,-3.37,-2.82,-1.43,2153.9,2241.4,2066.4,-25.05,81.74,84.66,75.92,11.8396,9.1409,5.3974,3119.0,3131.8,3027.0,3028.8,3072.6,-0.0388,14088.97,15138.0,25919,29.42,40.8,46.74,13000.0,13000.0,14000.0,35.68,1.97,17.9,-8789.0,1207.0,147.5,42.98,-37.54,0.0038
IF.CFE,沪深300期货,2016-06-14,-1.88,-2.18,-0.77,2151.3,2235.4,2067.1,-38.06,77.5,82.27,67.96,8.0119,8.9151,-1.8065,3038.2,3069.2,3034.2,3050.4,3055.0,-0.0072,13985.57,15262.0,20487,36.81,44.48,48.45,13000.0,14000.0,14000.0,30.99,11.81,20.33,-8789.0,1961.0,180.75,42.43,-25.58,0.0027
IF.CFE,沪深300期货,2016-06-15,0.08,-0.79,0.74,2152.8,2237.5,2068.0,-6.88,66.96,77.17,46.54,7.7034,8.6728,-1.9388,3026.6,3127.2,3021.0,3100.0,3103.6,0.0147,13426.53,14507.0,14862,50.95,51.97,52.13,13000.0,14000.0,14000.0,20.23,44.57,24.14,-8789.0,925.0,181.39,42.2,-16.37,0.0034999999999999996
IF.CFE,沪深300期货,2016-06-16,-0.18,-1.33,-0.14,2155.3,2236.7,2073.9,-13.3,55.06,69.8,25.58,5.9619,8.1306,-4.3374,3049.8,3057.6,3020.0,3028.8,3031.2,-0.0241,8981.11,9849.0,21835,44.84,48.36,50.23,13000.0,13000.0,13000.0,68.74,-59.04,25.3,-8789.0,1222.0,155.8,41.71,-65.87,0.0034000000000000002
IF.CFE,沪深300期货,2016-06-17,0.5,-0.93,0.01,2157.8,2236.5,2079.0,-6.01,48.62,62.74,20.38,4.9622,7.4969,-5.0694,3046.2,3079.2,3024.0,3036.4,3034.8,0.0017,13383.28,14605.0,27151,47.17,49.53,50.8,14000.0,13000.0,14000.0,64.26,-34.63,27.94,-8789.0,715.0,155.25,40.52,-73.96,0.0034999999999999996
IF.CFE,沪深300期货,2016-06-20,0.48,-0.38,0.3,2160.1,2237.2,2082.9,-19.63,46.84,57.44,25.64,4.8512,6.9678,-4.2331,3055.0,3061.6,3015.8,3049.2,3047.6,0.0047,11374.9,12478.0,27835,51.33,51.55,51.78,13000.0,13000.0,14000.0,56.72,-28.03,31.24,-8789.0,890.0,154.95,38.95,-63.47,0.0026
IF.CFE,沪深300期货,2016-06-21,-0.11,-0.46,-0.15,2161.7,2237.6,2085.8,-3.48,45.41,53.43,29.36,4.0599,6.3862,-4.6525,3061.0,3109.6,3027.6,3037.8,3042.0,-0.0032,13697.93,14903.0,29463,47.35,49.62,50.84,13000.0,13000.0,14000.0,63.44,-65.69,28.34,-8789.0,1127.0,128.8,38.0,-68.52,0.0036
IF.CFE,沪深300期货,2016-06-22,1.0,0.91,0.97,2164.4,2240.0,2088.7,-12.06,54.67,53.84,56.32,5.5687,6.2227,-1.3081,3030.4,3076.0,3030.2,3076.0,3069.4,0.0112,11543.31,12581.0,29340,59.86,55.69,53.77,13000.0,13000.0,14000.0,31.26,-24.37,24.89,-8789.0,862.0,152.87,37.57,-57.96,0.0027
IF.CFE,沪深300期货,2016-06-23,0.31,0.6,0.37,2166.2,2241.4,2091.0,-7.44,57.82,55.17,63.13,5.8674,6.1516,-0.5685,3076.0,3081.0,3040.0,3061.6,3058.4,-0.0025,11177.29,12182.0,29282,54.05,53.06,52.54,13000.0,13000.0,14000.0,37.32,-36.47,21.81,-8789.0,1174.0,150.2,36.09,-55.72,0.0027
IF.CFE,沪深300期货,2016-06-24,-1.13,-0.7,-1.28,2166.8,2241.3,2092.3,-79.27,48.7,53.01,40.07,3.2788,5.5771,-4.5965,3057.2,3086.6,2971.0,3013.2,3028.8,-0.0148,15888.14,17436.0,31444,38.84,45.24,48.63,14000.0,14000.0,14000.0,69.55,-62.58,18.26,-8789.0,1320.0,145.31,34.51,-63.96,0.0042
IF.CFE,沪深300期货,2016-06-27,0.81,1.12,0.69,2169.6,2242.7,2096.5,5.44,58.2,54.74,65.11,4.9029,5.4422,-1.0787,3015.2,3079.4,3015.2,3078.0,3072.8,0.0162,12577.74,13704.0,30684,57.88,54.94,53.46,14000.0,14000.0,14000.0,22.8,67.47,21.54,-8789.0,1115.0,144.15,32.55,-42.54,0.0034000000000000002
IF.CFE,沪深300期货,2016-06-28,0.96,1.35,1.03,2173.1,2244.7,2101.5,79.97,68.38,59.29,86.57,7.0304,5.7599,2.541,3070.0,3098.2,3048.8,3094.0,3084.6,0.0069,11662.0,12662.0,30846,61.44,56.99,54.56,14000.0,13000.0,14000.0,11.26,63.71,24.43,-8789.0,1143.0,143.67,30.89,-42.4,0.0037
IF.CFE,沪深300期货,2016-06-29,1.28,1.71,1.39,2176.4,2248.4,2104.4,161.87,76.91,65.16,100.4,9.585,6.5249,6.1202,3100.0,3120.0,3091.0,3111.0,3101.4,0.0086,11093.17,11917.0,30627,65.19,59.15,55.72,14000.0,13000.0,14000.0,6.04,40.97,26.57,-8789.0,1128.0,169.7,29.37,-40.39,0.0042
IF.CFE,沪深300期货,2016-06-30,0.96,1.45,1.4,2179.5,2251.9,2107.2,171.05,81.74,70.69,103.84,11.4886,7.5176,7.942,3110.8,3124.4,3107.2,3111.2,3113.4,0.0032,9265.22,9920.0,30159,65.24,59.18,55.74,13000.0,13000.0,13000.0,8.6,58.81,25.27,-8789.0,1078.0,200.3,29.35,-42.72,0.0032
IF.CFE,沪深300期货,2016-07-01,0.06,0.9,1.04,2182.8,2253.3,2112.3,137.64,81.11,74.16,95.01,12.2684,8.4678,7.6012,3118.8,3133.8,3100.0,3101.0,3112.6,-0.004,10097.29,10794.0,30510,60.19,57.13,54.82,12000.0,13000.0,13000.0,20.15,46.11,23.61,-8789.0,1042.0,168.76,29.71,-53.2,0.0029
IF.CFE,沪深300期货,2016-07-04,1.69,2.74,3.15,2188.1,2261.0,2115.1,174.57,85.36,77.89,100.3,16.6681,10.1078,13.1205,3095.6,3183.0,3095.0,3170.0,3171.8,0.0184,13537.61,14314.0,31850,75.55,65.84,59.51,12000.0,13000.0,13000.0,6.13,86.22,23.66,-8789.0,174.0,170.52,33.71,-34.7,0.0054
IF.CFE,沪深300期货,2016-07-05,1.26,2.39,3.17,2193.4,2267.9,2118.9,169.27,88.37,81.39,102.34,20.0846,12.1032,15.9629,3166.6,3184.8,3160.2,3172.8,3174.0,0.0003,9860.37,10359.0,30999,76.0,66.15,59.69,11000.0,13000.0,13000.0,5.61,96.35,23.44,-8789.0,532.0,167.74,36.25,-34.58,0.0052
IF.CFE,沪深300期货,2016-07-06,1.16,2.4,3.42,2198.7,2275.2,2122.3,134.37,91.81,84.86,105.72,23.1816,14.3189,17.7254,3165.6,3187.0,3148.0,3184.2,3177.8,0.0032,11655.53,12261.0,30189,77.98,67.44,60.43,12000.0,13000.0,13000.0,1.3,77.23,23.28,-8789.0,954.0,160.22,39.9,-32.6,0.005
IF.CFE,沪深300期货,2016-07-07,0.72,2.03,3.34,2204.1,2281.4,2126.8,120.26,93.19,87.64,104.3,25.4235,16.5398,17.7674,3186.2,3192.8,3161.2,3185.6,3183.2,0.0025,11692.17,12262.0,28845,78.25,67.6,60.52,12000.0,13000.0,13000.0,3.25,88.5,23.09,-8789.0,1165.0,193.07,43.12,-24.35,0.0048
IF.CFE,沪深300期货,2016-07-08,-0.17,1.07,2.76,2205.7,2286.3,2125.2,97.51,90.51,88.59,94.33,26.0818,18.4482,15.2672,3177.0,3187.8,3163.6,3171.4,3177.2,-0.0037,11008.31,11560.0,26629,68.25,64.01,59.06,12000.0,12000.0,13000.0,12.05,112.91,24.29,-8789.0,921.0,165.06,45.33,-20.88,0.0036
IF.CFE,沪深300期货,2016-07-11,-0.05,0.92,2.61,2208.2,2292.3,2124.2,105.12,81.2,86.13,71.33,26.5964,20.0778,13.0371,3182.0,3227.8,3175.0,3176.6,3197.0,-0.0002,14614.18,15212.0,23741,69.94,64.76,59.43,12000.0,12000.0,13000.0,28.6,70.37,27.71,-8789.0,497.0,165.64,44.05,-26.73,0.005600000000000001
IF.CFE,沪深300期货,2016-07-12,2.08,3.1,4.95,2213.0,2309.4,2116.7,140.11,84.89,85.72,83.25,31.5929,22.3809,18.4241,3185.0,3276.6,3182.2,3262.6,3252.4,0.0205,14792.08,15305.0,19653,85.37,74.38,64.95,13000.0,12000.0,13000.0,7.54,120.34,33.14,-8789.0,927.0,200.01,48.73,-10.58,0.0069
IF.CFE,沪深300期货,2016-07-13,1.83,2.88,4.9,2216.9,2324.4,2109.5,159.39,85.58,85.67,85.4,35.7056,25.0458,21.3195,3270.2,3299.0,3265.4,3272.4,3275.2,0.0061,13606.7,13812.0,13215,86.33,75.22,65.51,14000.0,13000.0,13000.0,13.04,115.2,36.67,-8789.0,1187.0,203.59,54.28,-10.47,0.006999999999999999
IF.CFE,沪深300期货,2016-07-14,1.33,2.42,4.55,2221.5,2338.9,2104.1,135.65,86.41,85.92,87.38,38.6473,27.7661,21.7625,3244.2,3248.0,3224.0,3241.0,3235.2,-0.0104,9236.39,9507.0,24623,86.57,75.42,65.64,13000.0,13000.0,13000.0,11.95,116.64,45.45,-8789.0,157.0,240.22,57.34,-35.76,0.0043
IF.CFE,沪深300期货,2016-07-15,0.74,1.93,4.23,2226.0,2352.1,2099.9,126.68,86.05,85.96,86.22,40.6383,30.3405,20.5955,3259.2,3259.2,3231.0,3243.2,3243.2,0.0025,10755.13,11061.0,28282,86.85,75.63,65.78,13000.0,13000.0,13000.0,10.86,125.51,53.46,-8789.0,124.0,302.03,59.4,-33.08,0.0040999999999999995
IF.CFE,沪深300期货,2016-07-18,-0.34,1.06,3.27,2230.3,2362.1,2098.5,89.29,81.57,84.5,75.71,40.642,32.4008,16.4824,3243.2,3246.8,3218.2,3224.2,3229.8,-0.0059,10601.31,10930.0,29814,71.56,69.89,63.54,12000.0,12000.0,13000.0,27.39,62.56,57.99,-8789.0,332.0,246.96,59.79,-37.82,0.0044
IF.CFE,沪深300期货,2016-07-19,-0.76,0.28,2.36,2237.3,2366.1,2108.4,52.13,73.26,80.75,58.28,39.1348,33.7476,10.7744,3228.0,3237.8,3185.0,3206.0,3203.4,-0.0074,11832.83,12293.0,30744,59.52,64.76,61.45,12000.0,12000.0,13000.0,39.56,47.43,63.65,-8789.0,53.0,202.07,57.87,-42.23,0.0036
IF.CFE,沪深300期货,2016-07-20,-0.81,-0.17,1.8,2243.4,2369.1,2117.8,36.58,64.98,75.49,43.95,36.9327,34.3847,5.0961,3212.6,3221.8,3195.6,3196.0,3203.0,-0.0023,9533.37,9911.0,30446,53.57,62.03,60.32,11000.0,12000.0,12000.0,50.69,32.09,66.47,-8789.0,112.0,201.94,56.74,-41.61,0.0029
IF.CFE,沪深300期货,2016-07-21,0.07,0.38,2.26,2248.9,2375.5,2122.4,51.1,64.45,71.81,49.73,36.1787,34.7435,2.8705,3199.8,3242.2,3198.8,3220.2,3220.6,0.0054,12180.09,12599.0,31940,64.01,65.83,62.09,11000.0,12000.0,12000.0,33.53,48.54,70.72,-8789.0,216.0,199.94,54.96,-32.32,0.0034000000000000002
IF.CFE,沪深300期货,2016-07-22,-0.43,-0.61,1.09,2254.4,2377.5,2131.3,13.12,55.85,66.49,34.56,33.6799,34.5308,-1.7016,3213.0,3223.0,3188.6,3194.2,3197.8,-0.0082,11400.71,11866.0,32301,49.63,58.92,59.13,12000.0,12000.0,12000.0,57.79,39.92,75.84,-8789.0,386.0,167.58,47.46,-30.96,0.0034000000000000002
IF.CFE,沪深300期货,2016-07-25,-0.15,-0.65,0.97,2259.7,2379.1,2140.4,7.35,42.64,58.54,10.84,31.557,33.936,-4.758,3200.0,3219.8,3190.6,3198.0,3199.4,0.0001,9971.93,10376.0,32209,51.54,59.59,59.43,11000.0,12000.0,12000.0,58.07,38.95,74.42,-8789.0,372.0,204.03,43.71,-32.89,0.0028000000000000004
IF.CFE,沪深300期货,2016-07-26,1.12,0.81,2.22,2266.1,2384.5,2147.6,64.11,56.28,57.79,53.26,32.3529,33.6194,-2.5329,3199.4,3247.0,3196.8,3247.0,3239.0,0.0149,11394.7,11772.0,33150,69.46,67.2,63.01,11000.0,11000.0,12000.0,22.62,12.91,71.88,-8789.0,440.0,203.2,41.66,-22.59,0.0032
IF.CFE,沪深300期货,2016-07-27,-1.29,-1.56,-0.56,2270.4,2382.0,2158.8,-82.07,47.48,54.35,33.74,27.7756,32.4506,-9.3501,3253.2,3255.8,3122.0,3163.0,3160.0,-0.0235,16494.67,17238.0,32520,39.45,49.71,54.41,13000.0,12000.0,12000.0,70.12,-54.66,67.1,-8789.0,560.0,193.13,38.35,-55.24,0.0064
IF.CFE,沪深300期货,2016-07-28,-0.24,-0.54,0.15,2274.5,2382.4,2166.6,-83.34,48.84,52.52,41.5,25.4836,31.0572,-11.1473,3164.2,3206.6,3162.6,3191.0,3193.4,0.0098,13298.37,13906.0,32253,48.37,54.06,56.48,13000.0,12000.0,12000.0,49.71,-36.06,62.35,-8789.0,588.0,249.37,34.28,-30.14,0.0045000000000000005
IF.CFE,沪深300期货,2016-07-29,-0.45,-0.64,-0.32,2278.7,2380.4,2177.0,-104.35,47.46,50.83,40.72,22.8682,29.4194,-13.1025,3188.8,3201.6,3170.2,3181.8,3184.6,-0.0036,10503.82,10977.0,31898,45.71,52.43,55.61,13000.0,12000.0,12000.0,55.31,-44.28,57.83,-8789.0,167.0,206.39,27.98,-22.13,0.0034999999999999996
IF.CFE,沪深300期货,2016-08-01,-1.11,-1.35,-1.29,2283.4,2370.8,2196.0,-163.61,39.01,46.89,23.26,18.8211,27.2998,-16.9572,3174.0,3183.8,3136.0,3151.6,3158.6,-0.0104,11359.6,12001.0,32058,37.59,47.34,52.84,13000.0,12000.0,12000.0,77.88,-52.35,50.9,-8789.0,37.0,171.59,27.31,-25.21,0.0034999999999999996
IF.CFE,沪深300期货,2016-08-02,-0.18,-0.81,-0.91,2286.7,2366.6,2206.7,-126.48,36.67,43.49,23.05,16.1953,25.0789,-17.7672,3176.0,3176.0,3148.6,3164.8,3162.2,0.002,8670.38,9146.0,31524,42.91,49.67,53.89,13000.0,12000.0,12000.0,68.01,-29.71,44.6,-8789.0,155.0,169.02,26.29,-24.25,0.0025
IF.CFE,沪深300期货,2016-08-03,-0.16,-0.68,-0.89,2289.6,2362.9,2216.2,-95.91,35.41,40.79,24.64,14.0224,22.8676,-17.6903,3158.8,3181.0,3154.6,3166.0,3165.0,0.0012,9977.62,10500.0,31075,43.44,49.89,53.98,11000.0,12000.0,12000.0,67.12,-21.63,39.66,-8789.0,-313.0,169.56,25.75,-27.51,0.0029
IF.CFE,沪深300期货,2016-08-04,0.28,-0.2,-0.58,2292.3,2360.0,2224.6,-84.2,37.36,39.65,32.78,12.8046,20.855,-16.1008,3166.2,3178.0,3145.0,3177.2,3171.6,0.0039,9737.15,10262.0,30489,48.73,52.02,54.91,11000.0,12000.0,12000.0,58.74,-31.01,33.68,-8789.0,52.0,199.07,24.96,-24.09,0.0029
IF.CFE,沪深300期货,2016-08-05,0.71,0.3,-0.17,2295.4,2356.6,2234.3,-2.49,42.59,40.63,46.52,12.6134,19.2067,-13.1865,3181.0,3209.8,3166.2,3193.0,3191.4,0.0067,10455.85,10937.0,30331,55.74,54.98,56.2,11000.0,12000.0,12000.0,46.94,-0.87,27.99,-8789.0,-132.0,195.58,23.03,-12.11,0.0031
IF.CFE,沪深300期货,2016-08-08,1.2,1.17,0.64,2299.7,2351.8,2247.6,56.68,53.56,44.94,70.79,14.0457,18.1745,-8.2576,3190.0,3224.4,3168.2,3223.0,3216.6,0.0099,11282.02,11751.0,30029,66.26,60.07,58.56,11000.0,12000.0,12000.0,24.51,18.03,25.38,-8789.0,-93.0,197.02,21.37,-11.18,0.0034999999999999996
IF.CFE,沪深300期货,2016-08-09,1.35,1.84,1.27,2302.7,2354.7,2250.6,141.13,68.14,52.67,99.07,16.2158,17.7827,-3.1338,3221.0,3247.0,3215.0,3244.0,3239.0,0.0085,10509.65,10838.0,29372,71.87,63.24,60.13,11000.0,12000.0,12000.0,8.82,-2.16,19.25,-8789.0,-204.0,195.55,22.01,-12.98,0.0036
IF.CFE,沪深300期货,2016-08-10,0.62,1.3,0.98,2305.3,2356.1,2254.4,138.76,73.59,59.65,101.49,17.1675,17.6597,-0.9843,3244.2,3252.2,3231.0,3234.2,3235.6,-0.0015,8342.73,8585.0,28266,65.75,60.78,59.04,10000.0,11000.0,11000.0,15.49,51.34,16.06,-8789.0,-50.0,167.98,21.81,-9.14,0.0036
IF.CFE,沪深300期货,2016-08-11,0.07,0.94,0.75,2307.3,2357.0,2257.6,117.83,71.57,63.62,87.46,17.2573,17.5792,-0.6438,3231.6,3269.6,3226.0,3226.2,3237.6,-0.0029,11797.88,12119.0,27821,60.68,58.75,58.14,11000.0,11000.0,11000.0,32.49,25.38,11.5,-8789.0,-199.0,167.09,21.23,-7.16,0.004
IF.CFE,沪深300期货,2016-08-12,1.39,2.53,2.61,2311.1,2364.8,2257.4,146.89,79.79,69.01,101.35,20.6861,18.2006,4.971,3222.0,3293.6,3222.0,3288.0,3277.2,0.0156,12656.33,12973.0,26219,77.07,67.83,62.7,11000.0,11000.0,12000.0,3.55,76.58,9.05,-8789.0,-787.0,164.98,24.56,-6.23,0.0046
IF.CFE,沪深300期货,2016-08-15,3.22,4.66,5.22,2317.8,2387.7,2247.9,244.83,81.29,73.1,97.66,28.4292,20.2463,16.3658,3300.0,3423.8,3292.8,3380.0,3394.8,0.0314,15995.35,15851.0,22158,86.85,76.3,68.1,12000.0,11000.0,12000.0,15.71,164.71,14.16,-8789.0,-1450.0,165.49,37.45,-13.42,0.0088
IF.CFE,沪深300期货,2016-08-16,2.21,3.78,4.74,2324.1,2404.3,2244.0,196.67,81.5,75.9,92.7,33.7921,22.9555,21.6732,3391.8,3414.8,3372.0,3373.4,3379.2,-0.0063,13402.0,13177.0,16812,83.77,74.76,67.37,13000.0,12000.0,12000.0,18.08,150.43,19.31,-8789.0,-1429.0,135.59,45.54,-4.85,0.0078000000000000005
IF.CFE,沪深300期货,2016-08-17,1.13,2.86,4.17,2327.9,2417.4,2238.4,141.58,79.89,77.23,85.22,37.0528,25.7749,22.5557,3363.0,3373.4,3335.4,3341.8,3349.4,-0.0111,9300.85,9245.0,31048,78.86,72.42,66.29,13000.0,12000.0,12000.0,21.54,142.6,24.83,-8789.0,-1182.0,118.41,50.79,-31.25,0.0055000000000000005
IF.CFE,沪深300期货,2016-08-18,0.16,2.12,3.77,2331.2,2427.9,2234.4,105.15,78.0,77.49,79.03,38.8494,28.3898,20.9191,3345.6,3369.8,3320.0,3336.0,3332.0,-0.004,11867.47,11816.0,35865,75.65,70.96,65.62,13000.0,12000.0,12000.0,25.58,130.31,28.92,-8789.0,-1111.0,100.54,54.83,-28.49,0.005699999999999999
IF.CFE,沪深300期货,2016-08-19,-0.34,1.51,3.4,2334.3,2437.0,2231.6,77.59,74.24,76.4,69.9,39.6058,30.633,17.9455,3341.0,3343.0,3312.0,3332.4,3334.0,0.0001,12766.78,12783.0,39407,73.42,70.0,65.2,13000.0,12000.0,12000.0,27.2,116.3,32.74,-8789.0,-923.0,99.23,57.51,-32.62,0.0048
IF.CFE,沪深300期货,2016-08-22,-0.56,0.69,2.7,2337.0,2443.6,2230.3,62.69,68.78,73.86,58.61,38.8553,32.2775,13.1557,3337.2,3353.0,3308.0,3317.0,3317.8,-0.0051,11719.79,11748.0,39552,63.78,65.86,63.37,12000.0,12000.0,12000.0,40.72,83.49,34.97,-8789.0,-784.0,99.61,58.89,-19.79,0.0043
IF.CFE,沪深300期货,2016-08-23,-0.33,0.43,2.59,2340.2,2450.3,2230.1,46.4,65.31,71.01,53.9,37.8825,33.3985,8.968,3316.4,3340.6,3295.0,3318.0,3311.2,0.0001,12916.15,12959.0,40244,64.14,66.0,63.44,12000.0,12000.0,12000.0,41.63,69.07,37.78,-8789.0,-824.0,116.96,60.6,-23.83,0.0037
IF.CFE,沪深300期货,2016-08-24,-0.57,-0.32,1.85,2343.4,2455.1,2231.8,29.12,60.37,67.46,46.17,35.7737,33.8735,3.8003,3318.8,3327.4,3294.4,3302.2,3302.4,-0.0027,11633.37,11716.0,39779,53.81,61.58,61.51,12000.0,12000.0,12000.0,49.52,64.67,43.74,-8789.0,-882.0,98.6,59.41,-27.66,0.0032
IF.CFE,沪深300期货,2016-08-25,-0.8,-1.1,1.11,2346.5,2458.1,2234.9,-17.32,47.8,60.91,21.59,32.6715,33.6331,-1.9232,3282.4,3289.8,3249.8,3284.2,3279.4,-0.0055,12460.79,12694.0,39932,44.09,56.83,59.37,12000.0,12000.0,12000.0,58.49,57.37,48.41,-8789.0,-732.0,98.04,58.45,-24.77,0.004
IF.CFE,沪深300期货,2016-08-26,-0.65,-1.31,0.75,2348.7,2460.6,2236.8,-11.78,38.55,53.46,8.73,29.5329,32.8131,-6.5603,3292.0,3312.0,3273.4,3278.4,3282.4,-0.0003,11822.04,11968.0,39885,41.21,55.34,58.68,12000.0,12000.0,12000.0,81.14,8.6,51.06,-8789.0,-584.0,83.87,56.68,-28.69,0.0032
IF.CFE,沪深300期货,2016-08-29,-0.4,-1.05,0.55,2351.7,2462.6,2240.7,-34.87,33.63,46.85,7.19,26.7836,31.6072,-9.6471,3280.0,3292.4,3268.0,3279.2,3279.8,-0.001,10357.43,10526.0,39477,41.84,55.51,58.75,12000.0,12000.0,12000.0,79.4,-57.17,50.82,-8789.0,-423.0,83.07,52.74,-28.58,0.0031
